[19Jul2024 03:46:38.254] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 40.2.21, --fml.mcVersion, 1.18.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220404.173914]
[19Jul2024 03:46:38.258] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 9.1.3+9.1.3+main.9b69c82a starting: java version 21.0.3 by Microsoft
[19Jul2024 03:46:38.425] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/server2/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2314!/ Service=ModLauncher Env=SERVER
[19Jul2024 03:46:38.519] [main/INFO] [Mods Optimizer/]: [Mods Optimizer] ♻ Init ...
[19Jul2024 03:46:38.521] [main/INFO] [Mods Optimizer/]: Game Directory: /workspaces/server2/servidor_minecraft
[19Jul2024 03:46:38.522] [main/INFO] [Mods Optimizer/]: Mods Directory: /workspaces/server2/servidor_minecraft/mods
[19Jul2024 03:46:38.523] [main/INFO] [Mods Optimizer/]: Game Environment: SERVER
[19Jul2024 03:46:38.525] [main/INFO] [Mods Optimizer/]: Loading Mods Database Config File from /workspaces/server2/servidor_minecraft/config/mods_optimizer/config.toml
[19Jul2024 03:46:38.570] [main/INFO] [Mods Optimizer/]: ♻ init with game dir /workspaces/server2/servidor_minecraft and mods dir /workspaces/server2/servidor_minecraft/mods for target SERVER in 46 ms.
[19Jul2024 03:46:38.571] [main/INFO] [Mods Optimizer/]: ♻ Parsing Mods data ...
[19Jul2024 03:46:38.573] [main/INFO] [Mods Optimizer/]: [Mod Data] parsing ~141 mods in /workspaces/server2/servidor_minecraft/mods with file extension .jar ...
[19Jul2024 03:46:38.601] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-07-02T12:49:48.213114526Z:
[19Jul2024 03:46:38.609] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-07-02T12:49:48.213114526Z:
[19Jul2024 03:46:38.653] [main/ERROR] [Mods Optimizer/]: TOML file META-INF/mods.toml not found in java.util.jar.JarFile@182b435b
[19Jul2024 03:46:38.654] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/mods.toml file for /workspaces/server2/servidor_minecraft/mods/kotlinforforge-3.3.2-obf.jar!
[19Jul2024 03:46:38.702] [main/ERROR] [Mods Optimizer/]: TOML file META-INF/mods.toml not found in java.util.jar.JarFile@64b31700
[19Jul2024 03:46:38.703] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/mods.toml file for /workspaces/server2/servidor_minecraft/mods/ConfiguredDefaults-v8.0.1-1.20.1-Forge.jar!
[19Jul2024 03:46:38.705] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for adaptive_performance_tweaks_player from DEFAULT to SERVER
[19Jul2024 03:46:38.710] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.patchouli[0] section of the mods.toml file /workspaces/server2/servidor_minecraft/mods/Patchouli-1.18.2-71.1.jar!
[19Jul2024 03:46:38.714] [main/ERROR] [Mods Optimizer/]: [Mod Data] ⚠ Duplicated mod selene found in /workspaces/server2/servidor_minecraft/mods/selene-1.18.2-1.17.9.jar and /workspaces/server2/servidor_minecraft/mods/selene-1.18.2-1.17.15.jar
[19Jul2024 03:46:38.719] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.journeymap[0] section of the mods.toml file /workspaces/server2/servidor_minecraft/mods/journeymap-1.18.2-5.9.7-forge.jar!
[19Jul2024 03:46:38.720] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2023-05-11-15:29:22:
[19Jul2024 03:46:38.721] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterdungeons[1] section of the mods.toml file /workspaces/server2/servidor_minecraft/mods/YungsBetterDungeons-1.18.2-Forge-2.1.0.jar!
[19Jul2024 03:46:38.723] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for smoothchunk from DEFAULT to SERVER
[19Jul2024 03:46:38.743] [main/ERROR] [Mods Optimizer/]: [Mod Data] ⚠ Duplicated mod puzzleslib found in /workspaces/server2/servidor_minecraft/mods/PuzzlesLib-v3.5.8-1.18.2-Forge.jar and /workspaces/server2/servidor_minecraft/mods/PuzzlesLib-v3.5.9-1.18.2-Forge.jar
[19Jul2024 03:46:38.767] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for attributefix from UNKNOWN to DEFAULT
[19Jul2024 03:46:38.776] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.yungsapi[1] section of the mods.toml file /workspaces/server2/servidor_minecraft/mods/YungsApi-1.18.2-Forge-2.0.8.jar!
[19Jul2024 03:46:38.780] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for adaptive_performance_tweaks_core from DEFAULT to SERVER
[19Jul2024 03:46:38.790] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for adaptive_performance_tweaks_items from DEFAULT to SERVER
[19Jul2024 03:46:38.793] [main/ERROR] [Mods Optimizer/]: [Mod Data] ⚠ Duplicated mod cloth_config found in /workspaces/server2/servidor_minecraft/mods/cloth-config-6.5.116-forge.jar and /workspaces/server2/servidor_minecraft/mods/cloth-config-6.5.102-forge.jar
[19Jul2024 03:46:38.810] [main/ERROR] [Mods Optimizer/]: [Mod Data] ⚠ Duplicated mod jei found in /workspaces/server2/servidor_minecraft/mods/jei-1.18.2-forge-10.2.1.1006.jar and /workspaces/server2/servidor_minecraft/mods/jei-1.18.2-forge-10.2.1.1005.jar
[19Jul2024 03:46:38.828] [main/INFO] [Mods Optimizer/]: [Mod Data] ⚠ Found 4 duplicated mods in 137 mods.
[19Jul2024 03:46:38.828] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 2 language provider mods in 137 mods.
[19Jul2024 03:46:38.829] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 7 server mods in 137 mods.
[19Jul2024 03:46:38.829] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 132 default mods in 137 mods.
[19Jul2024 03:46:38.829] [main/INFO] [Mods Optimizer/]: -------------------------------------------------------------------------------------------------------------------
[19Jul2024 03:46:38.830] [main/INFO] [Mods Optimizer/]: | ID                                 | VERSION                | TYPE     | ENVIRONMENT       | TIMESTAMP           |
[19Jul2024 03:46:38.851] [main/INFO] [Mods Optimizer/]: | mcwbridges                         | 2.0.3                  | FORGE    | UNKNOWN           | 2022-05-16 15:42:05 |
[19Jul2024 03:46:38.851] [main/INFO] [Mods Optimizer/]: | farmersdelight                     | 1.18.2-1.1.2           | FORGE    | DEFAULT           | 2022-06-16 00:09:54 |
[19Jul2024 03:46:38.852] [main/INFO] [Mods Optimizer/]: | taxov                              | 1.1.2                  | FORGE    | DEFAULT           | 2023-03-19 02:18:44 |
[19Jul2024 03:46:38.853] [main/INFO] [Mods Optimizer/]: | fastipping                         | 1.0.3                  | FORGE    | UNKNOWN           | 2024-07-19 03:46:10 |
[19Jul2024 03:46:38.853] [main/INFO] [Mods Optimizer/]: | signpost                           | 2.0.5                  | FORGE    | UNKNOWN           | 2022-03-19 19:43:08 |
[19Jul2024 03:46:38.853] [main/INFO] [Mods Optimizer/]: | chunky                             | 1.2.164                | FORGE    | DEFAULT           | 2024-07-19 03:46:09 |
[19Jul2024 03:46:38.854] [main/INFO] [Mods Optimizer/]: | mcwtrpdoors                        | 1.0.5                  | FORGE    | UNKNOWN           | 2022-03-09 17:57:45 |
[19Jul2024 03:46:38.854] [main/INFO] [Mods Optimizer/]: | volcanic_caverns                   | 1.18.2-1.1.2           | FORGE    | DEFAULT           | 2022-04-13 15:47:21 |
[19Jul2024 03:46:38.855] [main/INFO] [Mods Optimizer/]: | jerintegration                     | 3.4.0                  | FORGE    | DEFAULT           | 2023-06-05 18:04:46 |
[19Jul2024 03:46:38.855] [main/INFO] [Mods Optimizer/]: | cnb                                | 1.3.2                  | FORGE    | UNKNOWN           | 2022-07-07 22:48:15 |
[19Jul2024 03:46:38.855] [main/INFO] [Mods Optimizer/]: | lightspeed                         | 1.18.2-1.1.0           | FORGE    | DEFAULT           | 2023-06-16 14:20:11 |
[19Jul2024 03:46:38.856] [main/INFO] [Mods Optimizer/]: | curios                             | 1.18.2-5.0.9.1         | FORGE    | DEFAULT           | 2023-06-15 19:16:45 |
[19Jul2024 03:46:38.856] [main/INFO] [Mods Optimizer/]: | patchouli                          | 1.18.2-71.1            | FORGE    | UNKNOWN           | 2024-07-19 03:34:08 |
[19Jul2024 03:46:38.857] [main/INFO] [Mods Optimizer/]: | collective                         | 7.7.0                  | MIXED    | UNKNOWN           | 2023-11-11 22:44:03 |
[19Jul2024 03:46:38.857] [main/INFO] [Mods Optimizer/]: | elevatorid                         | 1.18.2-1.8.4           | FORGE    | DEFAULT           | 2022-03-02 19:16:23 |
[19Jul2024 03:46:38.858] [main/INFO] [Mods Optimizer/]: | tombstone                          | 7.6.6                  | FORGE    | DEFAULT           | 2023-09-30 17:47:51 |
[19Jul2024 03:46:38.858] [main/INFO] [Mods Optimizer/]: | morevanillaarmor                   | 1.18.2-3.1.1           | FORGE    | DEFAULT           | 2022-06-09 15:33:01 |
[19Jul2024 03:46:38.859] [main/INFO] [Mods Optimizer/]: | architectury                       | 4.5.76                 | FORGE    | DEFAULT           | 2024-07-19 03:33:57 |
[19Jul2024 03:46:38.859] [main/INFO] [Mods Optimizer/]: | aiimprovements                     | 0.5.2                  | FORGE    | DEFAULT           | 2022-10-05 20:31:16 |
[19Jul2024 03:46:38.860] [main/INFO] [Mods Optimizer/]: | cupboard                           | 1.18.2-1.5             | FORGE    | DEFAULT           | 2023-08-10 12:38:11 |
[19Jul2024 03:46:38.861] [main/INFO] [Mods Optimizer/]: | mcwfurnitures                      | 3.0.0                  | FORGE    | UNKNOWN           | 2022-03-30 16:23:36 |
[19Jul2024 03:46:38.861] [main/INFO] [Mods Optimizer/]: | debugify                           | 1.11.0                 | FORGE    | DEFAULT           | 2024-07-19 03:46:10 |
[19Jul2024 03:46:38.861] [main/INFO] [Mods Optimizer/]: | krypton                            | 0.1.10-SNAPSHOT        | FORGE    | DEFAULT           | 2022-06-06 05:06:02 |
[19Jul2024 03:46:38.862] [main/INFO] [Mods Optimizer/]: | adaptive_performance_tweaks_items  | 11.0.0                 | FORGE    | SERVER            | 2023-12-09 14:27:40 |
[19Jul2024 03:46:38.863] [main/INFO] [Mods Optimizer/]: | mobtimizations                     | 1.18.2-1.0.0           | FORGE    | DEFAULT           | 2024-02-13 20:46:47 |
[19Jul2024 03:46:38.863] [main/INFO] [Mods Optimizer/]: | letmedespawn                       | 1.181.0-3              | FORGE    | DEFAULT           | 2022-08-24 15:34:39 |
[19Jul2024 03:46:38.864] [main/INFO] [Mods Optimizer/]: | geckolib3                          | 3.0.57                 | FORGE    | DEFAULT           | 2022-12-16 10:41:54 |
[19Jul2024 03:46:38.864] [main/INFO] [Mods Optimizer/]: | playerrevive                       | 2.0.1                  | FORGE    | UNKNOWN           | 2022-04-18 20:03:23 |
[19Jul2024 03:46:38.864] [main/INFO] [Mods Optimizer/]: | fixmyspawnr                        | 1.0.0                  | FORGE    | SERVER            | 2022-05-21 21:05:28 |
[19Jul2024 03:46:38.865] [main/INFO] [Mods Optimizer/]: | mowziesmobs                        | 1.5.32                 | FORGE    | DEFAULT           | 2022-12-07 08:34:14 |
[19Jul2024 03:46:38.865] [main/INFO] [Mods Optimizer/]: | fastload                           | 3.4.0                  | FORGE    | DEFAULT           | 2023-08-15 14:23:54 |
[19Jul2024 03:46:38.865] [main/INFO] [Mods Optimizer/]: | trashslot                          | 11.0.2                 | FORGE    | DEFAULT           | 2022-02-23 00:23:33 |
[19Jul2024 03:46:38.866] [main/INFO] [Mods Optimizer/]: | mutantmonsters                     | 3.0.1                  | FORGE    | DEFAULT           | 2023-06-06 11:13:10 |
[19Jul2024 03:46:38.867] [main/INFO] [Mods Optimizer/]: | mca                                | 7.3.8                  | FORGE    | DEFAULT           | 2024-07-19 03:34:07 |
[19Jul2024 03:46:38.867] [main/INFO] [Mods Optimizer/]: | limitedchunks                      | 1.8.0                  | FORGE    | SERVER            | 2022-03-19 00:22:20 |
[19Jul2024 03:46:38.868] [main/INFO] [Mods Optimizer/]: | jei                                | 10.2.1-1005            | FORGE    | DEFAULT           | 2023-06-17 18:36:28 |
[19Jul2024 03:46:38.869] [main/INFO] [Mods Optimizer/]: | monkemadness                       | 1.0.0                  | FORGE    | UNKNOWN           | 2022-06-06 12:20:42 |
[19Jul2024 03:46:38.869] [main/INFO] [Mods Optimizer/]: | attributefix                       | 14.0.3                 | FORGE    | DEFAULT           | 2024-05-03 07:41:56 |
[19Jul2024 03:46:38.869] [main/INFO] [Mods Optimizer/]: | goblintraders                      | 1.7.2                  | FORGE    | DEFAULT           | 2022-05-05 14:32:31 |
[19Jul2024 03:46:38.870] [main/INFO] [Mods Optimizer/]: | reap                               | 1.18.2-1.0.0           | FORGE    | DEFAULT           | 2022-03-02 10:26:50 |
[19Jul2024 03:46:38.870] [main/INFO] [Mods Optimizer/]: | geckoanimfix                       | 1.0.0                  | FORGE    | DEFAULT           | 2024-07-19 03:46:10 |
[19Jul2024 03:46:38.870] [main/INFO] [Mods Optimizer/]: | waystones                          | 10.2.2                 | FORGE    | DEFAULT           | 2023-12-09 15:29:07 |
[19Jul2024 03:46:38.871] [main/INFO] [Mods Optimizer/]: | fastasyncworldsave                 | 1.18.2-1.2             | FORGE    | DEFAULT           | 2023-12-20 13:48:38 |
[19Jul2024 03:46:38.871] [main/INFO] [Mods Optimizer/]: | journeymap                         | 5.9.7                  | FORGE    | UNKNOWN           | 2024-07-19 03:34:01 |
[19Jul2024 03:46:38.872] [main/INFO] [Mods Optimizer/]: | village_employment                 | 1.5.1                  | FORGE    | UNKNOWN           | 2024-07-19 03:34:12 |
[19Jul2024 03:46:38.872] [main/INFO] [Mods Optimizer/]: | travelersbackpack                  | 7.1.45                 | FORGE    | DEFAULT           | 2023-11-02 16:07:08 |
[19Jul2024 03:46:38.872] [main/INFO] [Mods Optimizer/]: | alternate_current                  | 0.0.0                  | FORGE    | DEFAULT           | 2024-07-19 03:46:09 |
[19Jul2024 03:46:38.873] [main/INFO] [Mods Optimizer/]: | artifacts                          | 1.18.2-4.1.0           | FORGE    | DEFAULT           | 2022-04-27 21:42:26 |
[19Jul2024 03:46:38.873] [main/INFO] [Mods Optimizer/]: | untamedwilds                       | 2.1.3                  | FORGE    | DEFAULT           | 2022-05-17 00:16:59 |
[19Jul2024 03:46:38.873] [main/INFO] [Mods Optimizer/]: | decorative_blocks                  | 2.1.0                  | FORGE    | DEFAULT           | 2022-03-19 00:32:15 |
